candidate,family,entry_minute,config_id,q_threshold,hi_value,lo_value,signals,eligible_fills,trades,fill_rate_vs_signals,trade_rate_vs_signals,ending_bankroll,total_return,max_drawdown,win_rate,avg_pnl,profit_factor,delay_seconds,max_spread,max_overround,min_depth,max_adverse_slippage,fixed_slippage,fraction,worst_144_return,median_144_return,positive_144_rate,active_144_rate,split,fold_id,run_label
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.6925849858874269,-0.6929948760769811,224,98,68,0.4375,0.30357142857142855,116.13357867008963,0.16133578670089643,0.06209091620561637,0.5,0.23725850985425959,1.4215221394317017,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.03167858857284045,0.0032824365168533376,0.5827751196172248,1.0,train,7,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.6925849858874269,-0.6929948760769811,28,14,10,0.5,0.35714285714285715,102.40205510197423,0.02402055101974221,0.0204783786583787,0.5,0.24020551019742556,1.455347254103766,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.007336449567571068,0.016748017918976732,0.992,1.0,validation,7,25311264469_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f100,0.95,0.6925849858874269,-0.6929948760769811,28,13,13,0.4642857142857143,0.4642857142857143,106.25032962470101,0.06250329624701001,0.02047999465383591,0.6923076923076923,0.4807945865154641,2.443263483507941,8,0.04,0.03,100.0,0.005,0.0025,0.01,0.0009998538420523673,0.026944341011745587,1.0,1.0,test,7,25367630341_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp60_ov30_dep300_adv15_fix75_f200,,,,534,93,84,0.17415730337078653,0.15730337078651685,107.12535776110614,0.07125357761106144,0.0825464726708811,0.7738095238095238,0.0848256876322161,1.176140598785368,4,0.06,0.03,300.0,0.015,0.0075,0.02,-0.051855728165393744,0.0028242074927953276,0.5521628498727735,0.9711620016963528,train,8,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp60_ov30_dep300_adv15_fix75_f200,,,,61,15,12,0.2459016393442623,0.19672131147540983,107.39280169576338,0.07392801695763374,0.020250783699059523,0.9166666666666666,0.6160668079802814,4.567290628566641,4,0.06,0.03,300.0,0.015,0.0075,0.02,0.002636830424976866,0.03611285111816098,1.0,1.0,validation,8,25367630341_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp60_ov30_dep300_adv15_fix75_f200,,,,68,27,18,0.39705882352941174,0.2647058823529412,96.44802308101757,-0.03551976918982436,0.06285197272816015,0.6666666666666666,-0.19733205105457716,0.7042815944068632,4,0.06,0.03,300.0,0.015,0.0075,0.02,-0.04670694857970137,-0.023102249181712886,0.0,1.0,test,8,25427145257_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.25724746001890986,-0.24312598083525216,752,294,156,0.39095744680851063,0.2074468085106383,92.50445364089872,-0.0749554635910128,0.09373832836801617,0.8012820512820513,-0.04804837409680271,0.7509676160156552,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.04567433210286653,-0.005261956190602768,0.4385072094995759,1.0,train,8,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.25724746001890986,-0.24312598083525216,76,30,18,0.39473684210526316,0.23684210526315788,102.23791383161509,0.022379138316150904,0.010144404332129988,0.9444444444444444,0.12432854620083757,3.184323768927068,4,0.04,0.03,100.0,0.015,0.0025,0.01,0.0013543997132188235,0.010929649010364528,1.0,1.0,validation,8,25367630341_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.85,0.25724746001890986,-0.24312598083525216,98,53,20,0.5408163265306123,0.20408163265306123,101.3509854345194,0.013509854345193917,0.010146520146520096,0.9,0.06754927172596993,1.66141582787051,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.0037053994741697016,0.011293381608210362,0.7166666666666667,1.0,test,8,25427145257_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f200,0.95,0.6915105233273626,-0.6945351854335355,250,125,80,0.5,0.32,98.4600813628205,-0.015399186371794937,0.1848977123182843,0.4625,-0.01924898296474391,0.9821665884629291,4,0.04,0.03,100.0,0.005,0.0025,0.02,-0.07969643673065241,-0.006609572102089789,0.39100932994062765,0.9923664122137404,train,8,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f200,0.95,0.6915105233273626,-0.6945351854335355,28,12,12,0.42857142857142855,0.42857142857142855,119.51765488843569,0.19517654888435687,0.020522875816993434,0.8333333333333334,1.6264712407029738,5.364342805595152,4,0.04,0.03,100.0,0.005,0.0025,0.02,0.054394526177295566,0.08680082055740734,1.0,1.0,validation,8,25367630341_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f200,0.95,0.6915105233273626,-0.6945351854335355,25,15,15,0.6,0.6,112.40919332626716,0.12409193326267154,0.026393710576118327,0.6666666666666666,0.8272795550844764,2.1810565534933217,4,0.04,0.03,100.0,0.005,0.0025,0.02,-0.02639371057611828,0.030059430756355976,0.8,1.0,test,8,25427145257_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv15_fix25_f100,,,,595,195,145,0.3277310924369748,0.24369747899159663,99.45036923519727,-0.005496307648027332,0.07235014214736171,0.696551724137931,-0.003790556998639481,0.9875168305864924,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.038469298877037095,-0.0015303944360220978,0.4500768049155146,1.0,train,9,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv15_fix25_f100,,,,68,39,20,0.5735294117647058,0.29411764705882354,101.00906821938266,0.010090682193826472,0.0264182652683563,0.75,0.05045341096913316,1.1980289678799472,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.008226830425402065,0.015609973324992144,0.8833333333333333,1.0,validation,9,25427145257_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv15_fix25_f100,,,,56,31,14,0.5535714285714286,0.25,102.4555330541838,0.024555330541838005,0.018884571597387913,0.7857142857142857,0.1753952181559852,1.7808112587707694,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.01888457159738799,0.005139973648403684,0.5495495495495496,1.0,test,9,25487949887_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f200,0.85,0.2572765408129534,-0.24499300824299033,824,238,158,0.28883495145631066,0.19174757281553398,86.98998019902363,-0.1301001980097637,0.20052770543110646,0.7974683544303798,-0.0823418974745341,0.7788762338002652,4,0.04,0.03,100.0,0.005,0.0025,0.02,-0.0906876900185648,-0.00577804552498673,0.4731182795698925,1.0,train,9,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f200,0.85,0.2572765408129534,-0.24499300824299033,98,42,20,0.42857142857142855,0.20408163265306123,105.79137354229974,0.05791373542299727,0.02029304029304026,0.95,0.28956867711498896,3.739098555651569,4,0.04,0.03,100.0,0.005,0.0025,0.02,-0.006970334365729025,0.02529610815202976,0.9,1.0,validation,9,25427145257_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv5_fix25_f200,0.85,0.2572765408129534,-0.24499300824299033,53,20,15,0.37735849056603776,0.2830188679245283,128.39819842532856,0.2839819842532856,0.055901743032010384,0.6666666666666666,1.893213228355239,3.1482384975367887,4,0.04,0.03,100.0,0.005,0.0025,0.02,0.13460079541485426,0.30489166403861545,1.0,1.0,test,9,25487949887_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix75_f200,0.95,0.6940305646111414,-0.6931948238175678,276,58,48,0.21014492753623187,0.17391304347826086,107.81800987189467,0.07818009871894671,0.11674838839242953,0.5208333333333334,0.16287520566447267,1.1636429776827697,8,0.04,0.03,300.0,0.015,0.0075,0.02,-0.07941410496405721,0.002219597473366086,0.5092165898617511,0.9278033794162827,train,9,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix75_f200,0.95,0.6940305646111414,-0.6931948238175678,25,9,9,0.36,0.36,119.52319294534455,0.19523192945344547,0.020437158469945364,0.8888888888888888,2.1692436605938377,8.96089470849362,8,0.04,0.03,300.0,0.015,0.0075,0.02,0.04858373125391391,0.09316910461453887,1.0,1.0,validation,9,25427145257_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix75_f200,0.95,0.6940305646111414,-0.6931948238175678,22,7,7,0.3181818181818182,0.3181818181818182,105.5609671020717,0.05560967102071701,0.020747663551401823,0.7142857142857143,0.7944238717245273,2.2525637784890504,8,0.04,0.03,300.0,0.015,0.0075,0.02,-0.003255825244321109,0.041146710083965976,0.8378378378378378,1.0,test,9,25487949887_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv5_fix75_f200,,,,663,106,94,0.15987933634992457,0.14177978883861236,112.80423617846022,0.12804236178460204,0.06918805189371327,0.776595744680851,0.13621527849425719,1.2855363800699693,4,0.04,0.03,300.0,0.005,0.0075,0.02,-0.041251766473618945,0.002061281337047305,0.5678409487268922,0.9305894663411232,train,10,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv5_fix75_f200,,,,56,15,11,0.26785714285714285,0.19642857142857142,108.76016368798892,0.08760163687988931,0.02040201005025119,0.9090909090909091,0.7963785170899016,5.084337021714398,4,0.04,0.03,300.0,0.005,0.0075,0.02,0.02205615099727809,0.03455160651768541,1.0,1.0,validation,10,25487949887_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv5_fix75_f200,,,,31,1,1,0.03225806451612903,0.03225806451612903,100.33628318584071,0.0033628318584071337,0.0,1.0,0.3362831858407082,,4,0.04,0.03,300.0,0.005,0.0075,0.02,0.0,0.0,0.24427480916030533,0.24427480916030533,test,10,25545252940_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f200,0.95,0.603917737516867,-0.603350251268959,302,108,105,0.3576158940397351,0.347682119205298,113.4952371592095,0.13495237159209506,0.05399693048330152,0.9428571428571428,0.12852606818294857,2.0725447650701487,4,0.04,0.03,100.0,0.015,0.0025,0.02,-0.037942981510597495,0.008058685656377795,0.7778165329612836,0.9968608301360307,train,10,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f200,0.95,0.603917737516867,-0.603350251268959,24,12,11,0.5,0.4583333333333333,130.0079430642112,0.30007943064211196,0.02094117647058822,0.8181818181818182,2.7279948240192,6.666056162114544,4,0.04,0.03,100.0,0.015,0.0025,0.02,0.24259490021175534,0.2573790155034992,1.0,1.0,validation,10,25487949887_attempt1
btc2_path_eff,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f200,0.95,0.603917737516867,-0.603350251268959,24,9,9,0.375,0.375,99.32725176099862,-0.00672748239001375,0.02027681660899659,0.8888888888888888,-0.07474980433348354,0.6716715616354867,4,0.04,0.03,100.0,0.015,0.0025,0.02,-0.014305313723255941,-0.011853527104399686,0.03816793893129771,1.0,test,10,25545252940_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f200,0.95,0.693010286010281,-0.6935337593367972,302,139,96,0.4602649006622517,0.31788079470198677,164.88220354416643,0.6488220354416643,0.12233271755399157,0.53125,0.675856286918401,1.539428136946862,8,0.04,0.03,100.0,0.005,0.0025,0.02,-0.0628273287546609,0.013623567567567552,0.649110568538542,1.0,train,10,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f200,0.95,0.693010286010281,-0.6935337593367972,22,8,8,0.36363636363636365,0.36363636363636365,108.18003987141171,0.08180039871411715,0.02076190476190477,0.75,1.0225049839264622,2.7973937840497296,8,0.04,0.03,100.0,0.005,0.0025,0.02,-0.0024951088838868207,0.042440768565704,0.8378378378378378,1.0,validation,10,25487949887_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix25_f200,0.95,0.693010286010281,-0.6935337593367972,36,16,9,0.4444444444444444,0.25,89.77610271457813,-0.10223897285421868,0.1186619549617605,0.2222222222222222,-1.1359885872690971,0.26293012868979837,8,0.04,0.03,100.0,0.005,0.0025,0.02,-0.08140190093216648,-0.04278439119731925,0.0,1.0,test,10,25545252940_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv5_fix25_f100,,,,719,222,158,0.3087621696801113,0.21974965229485396,98.846055828897,-0.011539441711030052,0.11384231812432281,0.6772151898734177,-0.007303444120905107,0.9771449391214381,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.038092474788547936,-0.0013594019850988737,0.4863825696892022,1.0,train,11,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv5_fix25_f100,,,,31,4,4,0.12903225806451613,0.12903225806451613,99.9276459087281,-0.0007235409127190895,0.010144404332129903,0.75,-0.018088522817977182,0.9293482817092533,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.0027544058006022665,0.006341251796824432,0.7251908396946565,1.0,validation,11,25545252940_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep100_adv5_fix25_f100,,,,55,15,12,0.2727272727272727,0.21818181818181817,95.47788546702327,-0.04522114532976729,0.045221145329767294,0.4166666666666667,-0.3768428777480614,0.3511068082773993,8,0.04,0.03,100.0,0.005,0.0025,0.01,-0.04216890242686089,-0.0212952750165043,0.0,1.0,test,11,25596809734_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.36971208387571397,-0.367065259527193,654,92,89,0.14067278287461774,0.13608562691131498,100.5628946183939,0.005628946183938943,0.05558163974745824,0.8426966292134831,0.00632465863363906,1.0406476267455562,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.02021499287054407,0.0016123106778791474,0.581223966677347,0.9599487343800064,train,11,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.36971208387571397,-0.367065259527193,63,16,16,0.25396825396825395,0.25396825396825395,102.46146485102571,0.024614648510257187,0.010136518771331036,0.9375,0.15384155318910617,3.4265382934365776,8,0.04,0.03,300.0,0.015,0.0025,0.01,0.0005106685002709277,0.021298283185445133,1.0,1.0,validation,11,25545252940_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.36971208387571397,-0.367065259527193,64,9,9,0.140625,0.140625,101.09747597926793,0.010974759792679256,0.0,1.0,0.12194177547421413,,8,0.04,0.03,300.0,0.015,0.0025,0.01,0.005528569613575618,0.006882719836264428,1.0,1.0,test,11,25596809734_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.9,0.5768036247197573,-0.5506659231072037,654,308,169,0.4709480122324159,0.25840978593272174,120.4474839144479,0.20447483914447906,0.13954263580243534,0.47337278106508873,0.1209910290795737,1.2023687814663067,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.060584601938945215,0.003168392261971187,0.5533482858058315,1.0,train,11,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.9,0.5768036247197573,-0.5506659231072037,58,31,18,0.5344827586206896,0.3103448275862069,103.93465702108358,0.03934657021083576,0.024380231945837494,0.5,0.21859205672686483,1.422081138322949,8,0.04,0.03,100.0,0.015,0.0025,0.01,-0.01811508091217018,0.06531930188722401,0.9389312977099237,1.0,validation,11,25545252940_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv15_fix25_f100,0.9,0.5768036247197573,-0.5506659231072037,53,19,16,0.3584905660377358,0.3018867924528302,104.37064999517868,0.04370649995178688,0.02101174335953989,0.5625,0.2731656246986672,1.5928298899278432,8,0.04,0.03,100.0,0.015,0.0025,0.01,0.019825370959571265,0.03970101843084706,1.0,1.0,test,11,25596809734_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep100_adv15_fix25_f100,,,,750,293,189,0.39066666666666666,0.252,100.34047928442689,0.003404792844268867,0.07903547405628122,0.7248677248677249,0.0018014776953799723,1.0064987035337363,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.04318048430465937,0.0028269565217391435,0.5558173784977909,1.0,train,12,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1
